index,x_px,y_px,x_normalized,y_normalized
110,97.06761932373047,444.8475036621094,0.21715351079134332,0.9951845719510277
111,104.98458862304688,444.85498046875,0.23486485150569772,0.9952012985878076
112,112.90055084228516,444.5714416503906,0.2525739392444858,0.9945669835579208
113,120.82681274414062,445.0000305175781,0.27030606877883806,0.9955257953413381
114,128.78346252441406,445.0000305175781,0.28810618014410305,0.9955257953413381
115,136.7401123046875,445.0000305175781,0.305906291509368,0.9955257953413381
116,144.6897735595703,444.9014892578125,0.32369076858964274,0.9953053450957774
117,152.63314819335938,445.0000305175781,0.341461181640625,0.9955257953413381
118,160.58981323242188,445.0000305175781,0.3592613271418834,0.9955257953413381
119,168.5464630126953,445.0000305175781,0.37706143850714835,0.9955257953413381
120,176.50311279296875,445.0000305175781,0.3948615498724133,0.9955257953413381
121,184.4597625732422,445.0000305175781,0.4126616612376783,0.9955257953413381
122,192.41641235351562,445.0000305175781,0.4304617726029432,0.9955257953413381
123,200.37306213378906,445.0000305175781,0.4482618839682082,0.9955257953413381
124,208.32972717285156,445.0000305175781,0.46606202946946657,0.9955257953413381
125,216.28639221191406,445.0000305175781,0.483862174970725,0.9955257953413381
126,223.93475341796875,443.3136901855469,0.5009726027247623,0.9917532218916038
127,231.5860595703125,444.3103332519531,0.5180896187255313,0.9939828484383739
128,239.48562622070312,445.0000305175781,0.5357620273393806,0.9955257953413381
129,247.44232177734375,445.0000305175781,0.5535622411126259,0.9955257953413381
130,255.3989715576172,445.0000305175781,0.5713623524778908,0.9955257953413381
131,263.3556213378906,445.0000305175781,0.5891624638431557,0.9955257953413381
132,271.2717590332031,444.4285888671875,0.6068719441458683,0.994247402387444
133,279.1878967285156,445.0000305175781,0.6245814244485808,0.9955257953413381
134,287.1445617675781,445.0000305175781,0.6423815699498392,0.9955257953413381
135,295.1012268066406,445.0000305175781,0.6601817154510976,0.9955257953413381
136,303.057861328125,445.0000305175781,0.6779817926803692,0.9955257953413381
137,311.0145263671875,445.0000305175781,0.6957819381816275,0.9955257953413381
138,318.97113037109375,445.0000305175781,0.7135819471389122,0.9955257953413381
139,326.92779541015625,445.0000305175781,0.7313820926401706,0.9955257953413381
140,334.88446044921875,445.0000305175781,0.7491822381414289,0.9955257953413381
141,342.8410949707031,445.0000305175781,0.7669823153707005,0.9955257953413381
142,350.79779052734375,445.0000305175781,0.7847825291439458,0.9955257953413381
143,358.7544250488281,445.0000305175781,0.8025826063732173,0.9955257953413381
144,366.7110900878906,445.0000305175781,0.8203827518744756,0.9955257953413381
145,374.6373291015625,444.57147216796875,0.8381148302048378,0.9945670518299077
146,382.5635681152344,445.0000305175781,0.8558469085352,0.9955257953413381
